equipmentid,description,dept,deptid,purchasedate,purchaseprice,depreceated value,miles2020,cumulative_miles,maintenance2020,mpg2020,emissions2020
30083,2008 CHEVROLET VAN CARGO',DPW: Contracts/Construction Inspection,10707211,7/17/2008,"$14,773.00",$-,"13,569","205,060",$378.44,13.9,2363.094454
30084,2008 CHEVROLET VAN CARGO',Police Department - Administrative/Technical Services,10151502,7/17/2008,"$14,773.00",$-,"18,051","135,663","$1,376.91",14.39,3036.411952
30384,2008 CHEVROLET VAN CARGO',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,6/16/2009,"$14,483.00",$-,"10,209","126,054","$1,220.06",14.8,1669.951775
30122,2008 CHEVROLET UPLANDER',Housing Office,005057XX21,9/12/2008,"$17,386.00",$-,"4,430","120,497","$1,121.35",15.32,700.1767616
30121,2008 CHEVROLET UPLANDER',Board of Election Supervisors,10050501,9/12/2008,"$17,386.00",$-,"4,869","101,298",$159.07,20.15,585.0996333
30023,2008 CHEVROLET SUBURBAN',Police Department - Operations,10151506,2/29/2008,"$31,718.00",$-,"3,573","130,979",$542.36,8.4,1029.725707
30032,2008 CHEVROLET SUBURBAN',Police Department - Operations,10151506,2/29/2008,"$31,718.00",$-,"8,737","167,120","$2,655.30",9.7,2181.481715
30031,2008 CHEVROLET SUBURBAN',Fire Department - Operations,10161604,2/29/2008,"$31,718.00",$-,"7,041","135,447",$191.55,9.84,1732.664643
30025,2008 CHEVROLET SUBURBAN',Police Department - Operations,10151506,2/29/2008,"$31,718.00",$-,"7,078","112,668","$4,339.07",13.23,1295.029687
30034,2008 CHEVROLET SUBURBAN',Police Department - Administrative/Technical Services,10151502,2/29/2008,"$31,718.00",$-,"5,822","192,093",$548.06,13.37,1053.848631
30385,2008 CHEVROLET SILVERADO',Enviormental Protection and Resource Mgmnt. (Admin.),10424201,6/19/2009,"$24,310.75",$-,"10,628","125,569",$463.63,19.55,1316.258039
27957,2008 CHEVROLET IMPALA',Police Department - Community Resources,10151508,2/11/2008,"$15,990.00",$-,"11,676","77,729","$2,265.68",21.6,1308.559602
27952,2008 CHEVROLET IMPALA',County Council,10484801,2/11/2008,"$15,990.00",$-,"9,440","113,585",$568.37,22.12,1033.298973
27943,2008 CHEVROLET IMPALA',Police Department - Investigative Services,10151503,2/11/2008,"$15,990.00",$-,"24,668","144,034",$762.79,22.49,2655.354385
27951,2008 CHEVROLET IMPALA',Fire Department - Field Operations,10161606,2/11/2008,"$15,990.00",$-,"9,078","105,445",$533.27,22.69,968.7256559
27956,2008 CHEVROLET IMPALA',Fire Department - Field Operations,10161606,2/11/2008,"$15,990.00",$-,"7,385","90,283","$1,159.04",23.01,777.0469802
30129,2008 CHEVROLET 3/4 TON PU',Fire Department - Operations,10161604,10/8/2008,"$26,920.00",$-,"5,694","48,908","$1,239.25",7.16,1925.008734
30130,2008 CHEVROLET 3/4 TON PU',Fire Department - Operations,10161604,10/8/2008,"$26,920.00",$-,"4,582","42,793",$861.29,7.44,1491.044938
30131,2008 CHEVROLET 3/4 TON PU',Fire Department - Operations,10161604,10/8/2008,"$26,920.00",$-,"4,597","36,079",$339.56,7.53,1478.003346
30128,2008 CHEVROLET 3/4 TON PU',Fire Department - Operations,10161604,10/8/2008,"$26,920.00",$-,"4,133","55,996",$536.36,7.77,1287.773944
30158,2008 CHEVROLET 3/4 TON PU',DPW: Highways/General Oper/Maintenance,10707502,12/15/2008,"$28,395.00",$-,"5,291","105,686","$1,836.26",7.87,1626.915526
30117,2008 CHEVROLET 3/4 TON PU',DPW: Solid Waste Management (Refuse Collection),10707602,8/28/2008,"$22,746.00",$-,"14,186","160,550","$1,098.53",8.42,4080.820173
30153,2008 CHEVROLET 3/4 TON PU',DPW: Highways/General Oper/Maintenance,10707502,11/25/2008,"$28,395.00",$-,"10,175","124,438","$6,082.02",8.44,2919.998527
30115,2008 CHEVROLET 3/4 TON PU',DPW: Solid Waste Management (Refuse Disposal),10707603,8/28/2008,"$22,746.00",$-,"6,273","208,707","$2,866.82",9.04,1680.413795
30150,2008 CHEVROLET 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,11/25/2008,"$28,395.00",$-,"11,777","109,925","$2,690.88",9.51,2996.746053
30152,2008 CHEVROLET 3/4 TON PU',DPW: Highways/General Oper/Maintenance,10707502,11/25/2008,"$28,395.00",$-,"15,895","152,473","$3,534.39",10.28,3743.071525
30146,2008 CHEVROLET 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,11/14/2008,"$28,395.00",$-,"9,279","142,967",$730.64,10.28,2184.407683
30118,2008 CHEVROLET 3/4 TON PU',DPW: Solid Waste Management (Refuse Disposal),10707603,8/28/2008,"$23,175.00",$-,"6,730","145,630","$2,214.55",10.63,1532.107814
30156,2008 CHEVROLET 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,12/4/2008,"$20,734.00",$-,"9,530","149,868","$2,453.37",11.34,2034.329502
30155,2008 CHEVROLET 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,12/4/2008,"$20,734.00",$-,"12,935","155,631","$1,098.92",11.52,2717.571172
30151,2008 CHEVROLET 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,11/25/2008,"$28,395.00",$-,"6,062","110,398",$753.35,11.88,1235.042944
30144,2008 CHEVROLET 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,11/14/2008,"$28,395.00",$-,"2,284","95,537","$1,394.40",12.56,440.415763
27589,2007 JEEP LIBERTY',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,12/21/2006,"$17,816.00",$-,"11,047","115,040","$1,004.81",16.17,1653.834021
27592,2007 JEEP LIBERTY',OIT: Electronic Services/Telecommunications,10696904,12/21/2006,"$17,816.00",$-,"5,499","104,788",$596.47,17.01,782.4603754
27590,2007 JEEP LIBERTY',OIT: Electronic Services/Telecommunications,10696904,12/21/2006,"$17,816.00",$-,"4,491","114,136",$808.59,17.89,607.7576432
27873,2007 JEEP Grand Cherokee',Department of Public Works (Administration),10707201,9/20/2007,"$19,629.64",$-,"5,140","136,341",$3.98,26.81,464.2037485
27823,2007 HONDA CIVIC',Department of Health (Environmental Health Services),10303005,5/30/2007,"$21,475.00",$-,"2,894","115,777",$238.45,20.73,338.0030659
27820,2007 HONDA CIVIC',Permits and Development Management,10171715,5/30/2007,"$21,475.00",$-,"6,479","109,998",$5.93,26.73,586.7184828
27821,2007 HONDA CIVIC',Housing Office,005057XX21,5/30/2007,"$21,475.00",$-,"8,157","108,427","$1,648.44",28.32,697.3968504
27822,2007 HONDA CIVIC',Department of Health (Environmental Health Services),10303005,5/30/2007,"$21,475.00",$-,"8,205","128,101","$3,900.62",30.38,653.7770901
27882,2007 HONDA CIVIC',Fire Department - Fire Prevention,10161602,9/28/2007,"$21,475.00",$-,"8,584","93,694",$210.18,31.35,662.9683888
27885,2007 HONDA CIVIC',Fire Department - Fire Prevention,10161602,10/17/2007,"$21,475.00",$-,"7,064","83,915",$79.21,33.71,507.2846434
27883,2007 HONDA CIVIC',Department of Health (Environmental Health Services),10303005,9/28/2007,"$21,475.00",$-,"4,147","139,404","$1,660.92",35.4,283.6294725
27886,2007 HONDA CIVIC',Fire Department - Fire Prevention,10161602,10/17/2007,"$21,475.00",$-,"4,942","101,949",$108.78,35.56,336.4269256
27887,2007 HONDA CIVIC',Fire Department - Fire Prevention,10161602,10/17/2007,"$21,475.00",$-,"6,573","101,682",$970.25,35.66,446.226885
27884,2007 HONDA CIVIC',DPW: Traffic Planning,10707701,10/17/2007,"$21,475.00",$-,"5,786","90,837",$295.22,35.77,391.5851006
27877,2007 HONDA CIVIC',Housing Services,005067XX23,9/28/2007,"$21,475.00",$-,"2,811","108,518",$639.85,36.12,188.3894914
27890,2007 HONDA CIVIC',Department of Health (Environmental Health Services),10303005,10/17/2007,"$21,475.00",$-,"3,621","127,111","$2,873.14",36.39,240.8790203
27878,2007 HONDA CIVIC',DPW: Bureau of Utilities (Sewer Main Design),300707203,9/28/2007,"$21,475.00",$-,"5,171","79,636","$4,085.89",38.44,325.6798939
27881,2007 HONDA CIVIC',Department of Public Works (Administration),10707201,9/28/2007,"$21,475.00",$-,"7,979","81,225",$939.60,38.54,501.2211176
27880,2007 HONDA CIVIC',DPW: General Surveying,10707209,9/28/2007,"$21,475.00",$-,"7,767","85,456",$490.15,38.78,484.9417066
27892,2007 HONDA CIVIC',DPW: Traffic Planning,10707701,10/17/2007,"$21,475.00",$-,"5,489","133,343",$735.20,38.81,342.4402905
27875,2007 HONDA CIVIC',DPW: Solid Waste Management (Refuse Disposal),10707603,9/28/2007,"$21,475.00",$-,"3,864","81,333",$377.20,38.83,240.9255181
27876,2007 HONDA CIVIC',Housing Services,005067XX23,9/28/2007,"$21,475.00",$-,"9,932","159,410",$307.78,39.02,616.242414
27889,2007 HONDA CIVIC',Department of Public Works (Administration),10707201,10/17/2007,"$21,475.00",$-,"6,953","83,105","$3,812.12",39.09,430.5984701
27893,2007 HONDA CIVIC',DPW: Bureau of Utilities (Engineering),300707802,10/17/2007,"$21,475.00",$-,"4,931","61,697",$464.48,39.48,302.400874
27874,2007 HONDA CIVIC',Department of Health (Acute Communicable Disease Control),10303004,9/28/2007,"$21,475.00",$-,"5,668","116,363","$4,254.66",39.66,345.9584495
27879,2007 HONDA CIVIC',DPW: Contracts/Construction Inspection,10707211,9/28/2007,"$21,475.00",$-,"7,862","83,813",$350.09,40.37,471.5201664
27891,2007 HONDA CIVIC',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,10/17/2007,"$21,475.00",$-,"7,238","117,369",$511.92,40.82,429.2391473
27851,2007 GMC 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,8/22/2007,"$31,118.00",$-,"8,052","131,882","$1,697.11",7.8,2500.6509
27859,2007 GMC 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,8/31/2007,"$29,576.00",$-,"17,822","170,655","$1,556.99",8.21,5256.038033
27841,2007 GMC 3/4 TON PU',DPW: Bureau of Utilities (Sewer/Water Opns./Maintenance),300707803,7/23/2007,"$27,878.00",$-,"11,845","145,195","$4,648.94",8.59,3337.149917
27844,2007 GMC 3/4 TON PU',DPW: Highways/General Oper/Maintenance,10707502,7/27/2007,"$27,866.00",$-,"13,527","49,261","$1,201.67",9.07,3609.827813
27845,2007 GMC 3/4 TON PU',Property Management - Grounds and Rec Maintenance,10252504,7/27/2007,"$27,866.00",$-,"9,998","76,030",$347.16,9.45,2561.802227
27854,2007 GMC 3/4 TON PU',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,8/14/2007,"$31,648.00",$-,"4,086","142,454","$3,626.32",9.51,1040.166287
27840,2007 GMC 3/4 TON PU',DPW: Highways/General Oper/Maintenance,10707502,7/20/2007,"$31,648.00",$-,"10,168","177,986","$2,069.08",9.72,2531.414157
27847,2007 GMC 3/4 TON PU',DPW: Highways/General Oper/Maintenance,10707502,8/7/2007,"$31,648.00",$-,"13,130","145,732","$3,131.64",10.45,3041.843119
27843,2007 GMC 3/4 TON PU',Property Management - Grounds and Rec Maintenance,10252504,7/27/2007,"$28,458.00",$-,"6,332","92,800",$162.80,10.67,1436.571436
27849,2007 GMC 3/4 TON PU',DPW: Highways/General Oper/Maintenance,10707502,8/7/2007,"$31,648.00",$-,"13,123","185,316","$5,350.54",10.74,2958.698313
27839,2007 GMC 3/4 TON PU',Property Management - Grounds and Rec Maintenance,10252504,7/20/2007,"$28,458.00",$-,"12,021","141,785","$1,605.55",11.26,2583.979643
27895,2007 FORD TAURUS',Police Department - Operations,10151506,10/10/2007,"$10,965.70",$-,"4,080","81,989",$112.23,27.74,356.0489866
27786,2007 FORD FUSION',Fire Department - Field Operations,10161606,2/20/2007,"$16,794.00",$-,"6,873","121,473","$1,295.37",21.46,775.4965084
27776,2007 FORD FUSION',Police Department - Administrative/Technical Services,10151502,2/20/2007,"$16,794.00",$-,"10,040","114,226","$2,051.16",22.54,1078.34604
27829,2007 FORD FOCUS',Department of Health (Environmental Health Services),10303005,6/5/2007,"$11,746.00",$-,"5,907","120,385",$209.39,25.2,567.4615529
27830,2007 FORD FOCUS',DPW: Traffic Planning,10707701,6/5/2007,"$11,746.00",$-,"5,850","142,163","$1,084.71",25.58,553.6973694
27831,2007 FORD FOCUS',Department of Health (Environmental Health Services),10303005,6/5/2007,"$11,746.00",$-,"4,002","114,606",$753.79,25.77,375.9141518
27826,2007 FORD FOCUS',Dept. of Social Services,BS001-2190,6/5/2007,"$11,746.00",$-,"5,648","123,743",$128.78,27.43,498.4310372
27828,2007 FORD FOCUS',Dept. of Social Services,BS001-2190,6/5/2007,"$11,746.00",$-,"4,806","123,624",$967.90,27.77,418.9278307
27827,2007 FORD FOCUS',Department of Health (Environmental Health Services),10303005,6/5/2007,"$11,746.00",$-,"3,123","52,575","$3,308.52",28.88,261.8152108
27599,2007 FORD ESCAPE',Enviormental Protection and Resource Mgmnt. (Admin.),10424201,12/28/2006,"$26,352.00",$-,"2,220","100,603",$198.86,27.89,192.68934
27717,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/28/2007,"$21,011.00",$-,"11,252","136,518","$1,443.16",8.5,3206.506281
27618,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/13/2007,"$21,011.00",$-,"2,709","135,124","$1,575.50",9.05,724.661003
27687,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/16/2007,"$21,011.00",$-,"3,939","135,953",$803.94,9.17,1039.549467
27663,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/28/2007,"$21,011.00",$-,"3,807","129,403",$496.80,9.59,960.8193256
27751,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/28/2007,"$21,011.00",$-,"3,682","123,007","$1,447.22",9.62,926.7891049
27656,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/20/2007,"$21,011.00",$-,"3,294","121,976",$585.76,9.74,818.3976481
27620,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/21/2007,"$21,011.00",$-,"6,527","119,238",$693.82,9.95,1588.539672
27605,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/13/2007,"$21,011.00",$-,"8,027","85,650",$299.28,10.28,1890.461605
27657,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/20/2007,"$21,011.00",$-,"4,971","122,612",$83.97,10.9,1104.378468
27693,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/16/2007,"$21,011.00",$-,"5,654","141,455","$1,471.43",10.92,1253.338717
27724,2007 FORD CROWN VICTORIA',Police Department - Administrative/Technical Services,10151502,3/28/2007,"$21,011.00",$-,"6,928","132,960","$1,364.52",11.17,1501.681615
27726,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/28/2007,"$21,011.00",$-,"4,397","112,550","$1,159.98",11.66,912.572458
27684,2007 FORD CROWN VICTORIA',Police Department - Administrative/Technical Services,10151502,3/2/2007,"$21,011.00",$-,"2,109","111,423",$518.29,13.01,392.5806025
27660,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,2/20/2007,"$21,011.00",$-,"4,467","102,748","$2,215.34",13.23,817.6538829
27738,2007 FORD CROWN VICTORIA',County Sheriff,10181801,3/28/2007,"$21,076.00",$-,"9,220","218,965",$458.14,15.82,1411.119063
27730,2007 FORD CROWN VICTORIA',Police Department - Administrative/Technical Services,10151502,3/28/2007,"$21,011.00",$-,"15,712","175,320","$1,825.24",16.07,2366.886055
27699,2007 FORD CROWN VICTORIA',County Sheriff,10181801,3/23/2007,"$21,011.00",$-,"24,050","259,754","$1,539.40",16.08,3621.679075
27746,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/28/2007,"$21,011.00",$-,"9,640","166,793",$602.06,16.56,1409.265771
27635,2007 FORD CROWN VICTORIA',Police Department - Investigative Services,10151503,2/20/2007,"$21,011.00",$-,"5,985","175,751",$339.80,17.32,836.6523238
27744,2007 FORD CROWN VICTORIA',Police Department - Investigative Services,10151503,3/28/2007,"$21,011.00",$-,"13,894","137,660","$2,782.85",17.71,1899.143265
27750,2007 FORD CROWN VICTORIA',County Sheriff,10181801,3/28/2007,"$21,011.00",$-,"9,547","182,890",$506.49,17.74,1302.640793
27745,2007 FORD CROWN VICTORIA',County Sheriff,10181801,3/28/2007,"$21,011.00",$-,"10,718","201,320","$1,739.57",18.4,1409.905846
27748,2007 FORD CROWN VICTORIA',Police Department - Administrative/Technical Services,10151502,3/28/2007,"$21,011.00",$-,"10,584","141,523","$1,449.24",19.03,1346.169466
27701,2007 FORD CROWN VICTORIA',County Sheriff,10181801,3/23/2007,"$21,011.00",$-,"1,549","179,134",$211.84,20.36,184.1987564
27625,2007 FORD CROWN VICTORIA',County Sheriff,10181801,2/13/2007,"$21,011.00",$-,"6,592","182,618",$522.41,30.6,521.5165695
27706,2007 FORD CROWN VICTORIA',Police Department - Operations,10151506,3/23/2007,"$21,011.00",$-,"4,378","108,350",$528.51,33.57,315.7036648
27816,2007 DODGE Caravan',Vehicle Operations and Maintenance,210101003,5/3/2007,"$15,808.00",$-,"2,876","93,016","$1,550.89",17.09,407.4496233
27808,"2007 CHEVROLET VAN,PRISONER TP'",County Sheriff,10181801,4/12/2007,"$28,113.00",$-,"15,903","189,162","$4,668.86",11.17,3445.996767
27809,"2007 CHEVROLET VAN,PRISONER TP'",Bureau of Corrections,10080801,4/12/2007,"$28,113.00",$-,"4,525","165,473",$706.74,12.36,886.2141401
30061,2007 CHEVROLET VAN CARGO',Property Management - Building Oper. & Mgmt.,10252503,4/11/2008,"$16,008.89",$-,"5,152","86,881",$404.55,14.8,842.5015753
30067,2007 CHEVROLET VAN CARGO',Fire Department - Fire Rescue Academy,10161607,6/4/2008,"$17,069.25",$-,"9,749","126,933",$151.76,16.84,1401.699391
30066,2007 CHEVROLET VAN CARGO',Fire Department - Fire Rescue Academy,10161607,6/4/2008,"$16,319.24",$-,"6,996","128,146","$3,332.35",19.42,872.135769
27799,2007 CHEVROLET SUBURBAN',Permits and Development Management,10171715,3/16/2007,"$32,540.00",$-,"1,706","109,971",$464.46,9.06,455.8940086
27788,2007 CHEVROLET SUBURBAN',Police Department - Operations,10151506,3/16/2007,"$32,540.00",$-,"7,697","172,468","$3,808.11",9.26,2011.954765
27789,2007 CHEVROLET SUBURBAN',Police Department - Operations,10151506,3/16/2007,"$32,540.00",$-,"9,920","165,595","$1,679.32",10.12,2374.061708
27791,2007 CHEVROLET SUBURBAN',Fire Department - Operations,10161604,3/16/2007,"$32,540.00",$-,"9,389","145,974",$762.47,10.35,2196.965091
27798,2007 CHEVROLET SUBURBAN',Police Department - Operations,10151506,3/26/2007,"$32,540.00",$-,"6,782","145,766","$1,198.24",10.44,1572.916096
27794,2007 CHEVROLET SUBURBAN',Fire Department - Operations,10161604,3/16/2007,"$32,540.00",$-,"8,796","148,730",$586.68,10.49,2030.101938
27795,2007 CHEVROLET SUBURBAN',Police Department - Operations,10151506,3/26/2007,"$32,540.00",$-,"1,908","148,000",$119.19,10.79,428.2042709
27792,2007 CHEVROLET SUBURBAN',Police Department - Operations,10151506,3/16/2007,"$32,540.00",$-,"6,461","167,420","$1,752.08",11.02,1419.933214
27797,2007 CHEVROLET SUBURBAN',Fire Department - Operations,10161604,3/26/2007,"$32,540.00",$-,"18,585","169,314","$2,315.06",12.29,3661.657948
27796,2007 CHEVROLET SUBURBAN',Fire Department - Operations,10161604,3/26/2007,"$32,540.00",$-,"9,977","179,449",$989.65,13.42,1799.522124
27580,2007 CHEVROLET SILVERADO',Police Department - Support Operations,10151507,11/28/2006,"$27,053.00",$-,"14,351","166,139","$3,341.55",8.83,3932.933227
27758,2007 CHEVROLET MALIBU',Police Department - Operations,10151506,1/31/2007,"$14,189.00",$-,"6,340","103,516","$1,204.85",19.24,797.7709436
27872,2007 CHEVROLET MALIBU',Police Department - Administrative/Technical Services,10151502,9/27/2007,"$13,060.56",$-,"6,912","104,479","$1,416.28",29.42,568.7227684
27896,2007 CHEVROLET MALIBU',Police Department - Operations,10151506,10/10/2007,"$12,957.11",$-,"3,416","58,851",$556.92,29.43,281.0182404
27834,2007 CHEVROLET IMPALA',Police Department - Administrative/Technical Services,10151502,6/4/2007,"$16,112.34",$-,"4,964","72,003",$391.67,25.41,472.9809334
27870,2007 CHEVROLET IMPALA',Police Department - Administrative/Technical Services,10151502,9/14/2007,"$15,698.54",$-,"5,905","107,179","$1,167.51",26.84,532.5571648
27767,2007 CHEVROLET C4500 UTIL BODY',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,1/26/2007,"$42,783.00",$-,"10,919","135,782","$1,188.65",5.54,4773.107184
27588,2007 CHEVROLET C4500 UTIL BODY',DPW: Bureau of Utilties (Pumping/Treatment Plants),300707804,12/14/2006,"$37,450.00",$-,"10,655","132,323","$1,379.19",5.64,4573.429865
